WELLNAME = well95
STDEP  =  3000.0000    
ENDEP  =  4137.0313    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, DEN, GR, RT, SP

#DEPTH       AC           CAL          DEN          GR           RT           SP           
3491.7500    48.5507      21.3608      0.0000       28.4058      7138.9463    117.5961     
3491.8750    47.3512      21.3467      0.0000       26.0677      7454.4639    117.5390     
3492.0000    48.5030      21.3011      0.0000       24.9310      7816.4419    117.5216     
3492.1250    49.8947      21.2871      0.0000       28.8544      8198.2578    117.4653     
3492.2500    48.4073      21.2419      0.0000       27.7810      7050.3389    117.4480     
3492.3750    49.2232      21.2279      0.0000       25.3162      3317.5190    117.3909     
3492.5000    50.0871      21.1820      0.0000       22.5983      2671.6641    117.3734     
3492.6250    50.5190      21.1210      0.0000       22.1574      2462.6509    117.4349     
3492.7500    50.6631      21.1069      0.0000       21.4640      2705.0659    117.5756     
3492.8750    50.3754      21.0140      0.0000       23.0470      3155.3730    117.7369     
3493.0000    50.1356      20.9839      0.0000       24.3770      4910.9370    117.8377     
3493.1250    49.7998      20.9382      0.0000       22.3549      7271.5225    117.9785     
3493.2500    49.5121      20.8300      0.0000       23.7481      7531.3218    118.1389     
3493.3750    49.2243      20.7526      0.0000       22.9278      7496.4063    118.2993     
3493.5000    48.9846      20.6911      0.0000       25.8392      7444.3760    118.4598     
3493.6250    48.7928      20.6772      0.0000       31.5968      7409.8657    118.6806     
3493.7500    48.8409      20.6789      0.0000       36.2159      7375.5493    118.8605     
3493.8750    49.1769      20.6339      0.0000       39.0008      7324.3242    119.0207     
3494.0000    49.4169      20.6197      0.0000       40.4572      7290.3901    119.1815     
3494.1250    49.5610      20.6688      0.0000       40.5857      7239.7993    119.2828     
3494.2500    49.7050      20.6867      0.0000       35.4644      7206.2549    119.4241     
3494.3750    50.0890      20.6886      0.0000       33.5056      7172.8564    119.4655     
3494.5000    50.6648      20.6903      0.0000       29.9656      7139.6245    119.5268     
3494.6250    50.8089      20.6918      0.0000       26.1727      7106.5791    119.5490     
3494.7500    50.2813      20.6939      0.0000       24.2137      7081.8633    119.6107     
3494.8750    49.8017      20.6956      0.0000       24.7852      7073.6660    119.6924     
3495.0000    49.1781      20.6980      0.0000       25.2928      7073.6948    119.7740     
3495.1250    48.5546      20.6995      0.0000       23.3340      7073.7241    119.7970     
3495.2500    49.7061      20.7012      0.0000       20.9325      7397.5186    119.7989     
3495.3750    49.1306      20.7507      0.0000       19.4165      7901.0967    119.8017     
3495.5000    48.6510      20.7681      0.0000       21.1261      8720.9121    119.8629     
3495.6250    48.0754      20.8175      0.0000       23.3415      8785.3379    119.8850     
3495.7500    48.6992      20.8354      0.0000       22.6477      7918.0518    119.9470     
3495.8750    49.5149      20.8846      0.0000       21.5114      7638.6025    119.9690     
3496.0000    48.9873      20.9501      0.0000       24.2330      6969.6230    120.0302     
3496.1250    48.6996      21.0151      0.0000       22.4638      6530.3799    120.0525     
3496.2500    48.8917      21.0805      0.0000       23.4783      6446.8740    120.1150     
3496.3750    49.1796      21.0980      0.0000       23.2264      6832.2363    120.1368     
3496.5000    49.5635      21.1468      0.0000       25.8217      7049.8418    120.1392     
3496.6250    49.7075      21.1644      0.0000       28.7963      7025.0469    120.1415     
3496.7500    49.1800      21.2140      0.0000       26.5211      7058.4014    120.1437     
3496.8750    49.0842      21.2792      0.0000       23.1079      7775.8623    120.1465     
3497.0000    49.4681      21.2969      0.0000       22.4139      8742.8623    120.0896     
3497.1250    49.4203      21.3461      0.0000       20.7714      9438.3369    120.0720     
3497.2500    49.0847      21.4110      0.0000       21.5953      8321.4121    120.0742     
3497.3750    48.8450      21.4290      0.0000       22.2297      7422.4414    120.0766     
3497.5000    48.7012      21.4304      0.0000       20.5240      6421.7305    120.0201     
3497.6250    48.7013      21.3848      0.0000       19.1345      5647.9189    120.0024     
3497.7500    48.8453      21.3238      0.0000       19.7691      5697.4922    120.0052     
3497.8750    49.1333      21.2149      0.0000       22.4270      6456.5059    120.0082     
3498.0000    49.3253      21.1376      0.0000       27.7417      6992.7500    120.0692     
3498.1250    49.5173      21.0765      0.0000       31.8548      7224.8721    120.0913     
3498.2500    49.1817      21.0621      0.0000       29.4533      7612.3896    120.1527     
3498.3750    49.2298      21.1115      0.0000       28.9492      7541.3672    120.1750     
3498.5000    49.4217      21.1767      0.0000       27.9392      6230.4502    120.1775     
3498.6250    49.5418      21.1946      0.0000       31.6093      4204.3418    120.1798     
3498.7500    49.5419      21.1960      0.0000       29.9035      3810.7778    120.2422     
3498.8750    48.9905      21.1977      0.0000       27.1862      4202.1157    120.2639     
3499.0000    48.1753      21.1995      0.0000       26.1758      5000.0273    120.3253     
3499.1250    47.0963      21.1544      0.0000       24.1538      6031.8394    120.4067     
3499.2500    47.5760      21.1404      0.0000       20.7404      7012.5239    120.4289     
3499.3750    48.0078      21.0946      0.0000       18.2757      7317.0947    120.4914     
3499.5000    47.4565      21.0338      0.0000       19.5424      7266.3252    120.5724     
3499.6250    47.1928      20.9719      0.0000       19.1016      7249.4912    120.5946     
3499.7500    47.7924      20.9104      0.0000       22.1394      7116.6504    120.6568     
3499.8750    48.1043      20.8968      0.0000       24.7977      6661.8120    120.6786     
3500.0000    47.8587      20.9512      0.0000       25.3951      6203.8916    120.9588     
3500.1250    47.5408      21.1591      0.0000       27.9873      5149.1128    121.0515     
3500.2500    47.3726      21.2700      0.0000       25.3950      5103.5146    120.9918     
3500.3750    47.2998      21.2386      0.0000       26.1536      5627.3911    120.9717     
3500.5000    47.3943      21.1755      0.0000       26.6594      6283.6367    120.9714     
3500.6250    47.9190      21.1125      0.0000       33.0451      6775.7925    121.0303     
3500.7500    48.3960      21.0494      0.0000       32.9186      6846.8145    121.0497     
3500.8750    48.8012      20.9864      0.0000       30.2631      6839.0034    121.1087     
3501.0000    48.8241      20.9708      0.0000       31.1482      6831.1997    121.1282     
3501.1250    48.7275      21.0184      0.0000       30.2630      6815.4839    121.1871     
3501.2500    48.7266      21.0818      0.0000       30.7688      6807.7031    121.2065     
3501.3750    48.9405      21.2875      0.0000       29.5674      6784.1533    121.2062     
3501.5000    49.0113      21.3983      0.0000       29.8203      6776.4375    121.2651     
3501.6250    48.9865      21.5091      0.0000       27.6705      6753.0039    121.3438     
3501.7500    48.9616      21.6358      0.0000       25.2045      6729.6299    121.3632     
3501.8750    49.0800      21.7150      0.0000       22.4856      6690.7896    121.4221     
3502.0000    49.2225      21.7310      0.0000       23.4972      6667.6108    121.4416     
3502.1250    49.4126      21.7786      0.0000       26.0895      6636.8726    121.5004     
3502.2500    49.5074      21.7471      0.0000       26.6586      6621.5479    121.5199     
3502.3750    49.5780      21.6841      0.0000       30.0097      6606.3413    121.5788     
3502.5000    49.6249      21.6210      0.0000       29.5670      6583.4990    121.5983     
3502.6250    49.6238      21.5105      0.0000       32.2936      6583.5981    121.6573     
3502.7500    49.6228      21.3843      0.0000       35.0680      6668.6567    121.7360     
3502.8750    49.5981      21.2580      0.0000       33.6909      7126.5400    121.7555     
3503.0000    49.4536      21.1791      0.0000       28.6816      7933.7666    121.8144     
3503.1250    49.1895      21.1161      0.0000       27.7331      8129.9077    121.8930     
3503.2500    48.6861      21.1953      0.0000       25.2038      6687.8076    121.9125     
3503.3750    48.2547      21.3220      0.0000       21.6627      5483.6484    121.9715     
3503.5000    47.7036      21.3538      0.0000       18.1216      4908.0684    121.9909     
3503.6250    47.6070      21.3539      0.0000       18.8171      5496.6572    121.9905     
3503.7500    48.1561      21.2593      0.0000       19.0699      6207.4092    121.9903     
3503.8750    48.7051      21.1804      0.0000       19.8919      6600.4800    122.0492     
3504.0000    49.1107      21.0699      0.0000       19.8285      6638.9463    122.0685     
3504.1250    49.3490      20.9437      0.0000       24.2548      6623.6597    122.0683     
3504.2500    49.2522      20.8648      0.0000       24.9503      6593.0938    122.1271     
3504.3750    49.0837      20.8017      0.0000       25.0767      6577.9092    122.2059     
3504.5000    48.9632      20.7861      0.0000       22.2311      6547.5703    122.2847     
3504.6250    48.8665      20.7863      0.0000       23.2428      6540.0645    122.3634     
3504.7500    48.7220      20.7864      0.0000       20.5868      6525.0205    122.4421     
3504.8750    48.5532      20.7866      0.0000       20.2705      6517.5820    122.5208     
3505.0000    48.4805      20.8343      0.0000       21.5352      6495.0322    122.6588     
3505.1250    48.3836      20.8977      0.0000       19.5748      6480.0986    122.7572     
3505.2500    48.3589      20.9611      0.0000       19.5747      6450.1929    122.8951     
3505.3750    48.3577      21.0245      0.0000       19.2584      6427.8936    122.9344     
3505.5000    48.3809      21.0879      0.0000       21.0922      6398.1992    122.9934     
3505.6250    48.4994      21.1039      0.0000       21.4715      6346.5596    123.0722     
3505.7500    48.5700      21.1041      0.0000       23.2421      6324.5288    123.1509     
3505.8750    48.6408      21.1517      0.0000       21.3449      6288.0435    123.2295     
3506.0000    48.6638      21.1677      0.0000       23.3684      6251.7344    123.3083     
3506.1250    48.7106      21.1679      0.0000       26.0876      6208.4629    123.3869     
3506.2500    48.7574      21.2155      0.0000       30.0083      6194.1367    123.4658     
3506.3750    48.9002      21.2314      0.0000       30.7671      6179.8916    123.4853     
3506.5000    49.1145      21.1842      0.0000       32.4113      6137.1201    123.5442     
3506.6250    49.3291      21.1211      0.0000       35.0041      6122.9658    123.5636     
3506.7500    49.7588      21.0107      0.0000       34.4349      6101.7783    123.5041     
3506.8750    50.2367      21.0266      0.0000       30.8934      6109.0103    123.4247     
3507.0000    50.7383      21.1849      0.0000       32.7274      6130.4844    123.4046     
3507.1250    50.6416      21.4222      0.0000       28.2373      6491.0830    123.3449     
