WELLNAME = well77
STDEP  =  3300.0000    
ENDEP  =  3942.0375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, PE, R1, RM, RT, RXO, SGR, SONPHI, SP, TH, TM, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            PE           R1           RM           RT           RXO          SGR          SONPHI       SP           TH           TM           U            VSH1         
3378.5000    49.6010      21.6277      0.0000       48.7466      0.0000       0.0000       30.7018      0.0000       7152.4253    1050.3699    0.0000       0.0000       15.6544      0.0000       0.0000       0.0000       0.0000       
3378.6250    49.4271      21.6537      0.0000       48.0405      0.0000       0.0000       30.7906      0.0000       3784.3892    983.2789     0.0000       0.0000       15.8604      0.0000       0.0000       0.0000       0.0000       
3378.7500    49.7705      21.6795      0.0000       47.2588      0.0000       0.0000       30.8794      0.0000       3104.0474    911.9348     0.0000       0.0000       16.0346      0.0000       0.0000       0.0000       0.0000       
3378.8750    50.5355      21.7055      0.0000       48.1934      0.0000       0.0000       31.0187      0.0000       3461.4399    808.0670     0.0000       0.0000       16.2247      0.0000       0.0000       0.0000       0.0000       
3379.0000    51.2623      21.7063      0.0000       48.8755      0.0000       0.0000       31.0696      0.0000       3186.5146    741.7986     0.0000       0.0000       16.4464      0.0000       0.0000       0.0000       0.0000       
3379.1250    51.9508      21.7071      0.0000       48.2453      0.0000       0.0000       30.7420      0.0000       3130.8823    670.9044     0.0000       0.0000       16.6839      0.0000       0.0000       0.0000       0.0000       
3379.2500    52.3133      21.6827      0.0000       45.5202      0.0000       0.0000       30.8183      0.0000       2352.8794    606.7833     0.0000       0.0000       16.8898      0.0000       0.0000       0.0000       0.0000       
3379.3750    52.0818      21.6583      0.0000       42.4418      0.0000       0.0000       31.0333      0.0000       848.3793     517.0547     0.0000       0.0000       17.0799      0.0000       0.0000       0.0000       0.0000       
3379.5000    52.3485      21.6089      0.0000       43.1492      0.0000       0.0000       30.8066      0.0000       769.4420     426.8680     0.0000       0.0000       17.2700      0.0000       0.0000       0.0000       0.0000       
3379.6250    53.3818      21.5089      0.0000       46.1281      0.0000       0.0000       30.3780      0.0000       839.8574     398.4825     0.0000       0.0000       17.4759      0.0000       0.0000       0.0000       0.0000       
3379.7500    55.2586      21.4845      0.0000       49.7125      0.0000       0.0000       29.9368      0.0000       954.1526     404.8686     0.0000       0.0000       17.6975      0.0000       0.0000       0.0000       0.0000       
3379.8750    58.6110      21.4602      0.0000       51.2276      0.0000       0.0000       29.7481      0.0000       1574.4626    389.3716     0.0000       0.0000       17.9350      0.0000       0.0000       0.0000       0.0000       
3380.0000    58.8969      21.5113      0.0000       50.7234      0.0000       0.0000       29.9505      0.0000       2521.8118    453.1957     0.0000       0.0000       18.2355      0.0000       0.0000       0.0000       0.0000       
3380.1250    55.5797      21.5876      0.0000       52.4403      0.0000       0.0000       30.1781      0.0000       2261.7756    490.5431     0.0000       0.0000       18.5676      0.0000       0.0000       0.0000       0.0000       
3380.2500    59.2387      21.7143      0.0000       55.6714      0.0000       0.0000       30.3804      0.0000       1963.5251    517.7890     0.0000       0.0000       17.9848      0.0000       0.0000       0.0000       0.0000       
3380.3750    63.3769      21.7906      0.0000       58.7762      0.0000       0.0000       30.2421      0.0000       1703.0145    504.9740     0.0000       0.0000       15.5249      0.0000       0.0000       0.0000       0.0000       
3380.5000    59.4655      21.8668      0.0000       60.7453      0.0000       0.0000       30.1921      0.0000       1394.2373    435.9421     0.0000       0.0000       9.1534       0.0000       0.0000       0.0000       0.0000       
3380.6250    57.9115      21.8174      0.0000       56.0267      0.0000       0.0000       30.2052      0.0000       1460.7698    385.2059     0.0000       0.0000       2.4979       0.0000       0.0000       0.0000       0.0000       
3380.7500    57.2769      21.7929      0.0000       52.5699      0.0000       0.0000       30.2562      0.0000       1632.0045    348.7143     0.0000       0.0000       -0.7188      0.0000       0.0000       0.0000       0.0000       
3380.8750    58.6558      21.7937      0.0000       50.4759      0.0000       0.0000       30.3450      0.0000       1803.0505    327.9597     0.0000       0.0000       -2.8630      0.0000       0.0000       0.0000       0.0000       
3381.0000    70.3835      21.7945      0.0000       48.9876      0.0000       0.0000       30.3833      0.0000       2256.6670    332.2836     0.0000       0.0000       -4.8969      0.0000       0.0000       0.0000       0.0000       
3381.1250    74.2829      21.8456      0.0000       47.7770      0.0000       0.0000       30.1440      0.0000       3511.7368    360.0000     0.0000       0.0000       -7.2935      0.0000       0.0000       0.0000       0.0000       
3381.2500    53.9555      21.8969      0.0000       48.5095      0.0000       0.0000       29.9552      0.0000       6213.9414    384.2649     0.0000       0.0000       -9.6585      0.0000       0.0000       0.0000       0.0000       
3381.3750    52.2674      21.9229      0.0000       49.3935      0.0000       0.0000       29.8295      0.0000       6827.0381    400.7298     0.0000       0.0000       -11.5660     0.0000       0.0000       0.0000       0.0000       
3381.5000    53.9906      21.9739      0.0000       48.2334      0.0000       0.0000       29.7921      0.0000       5763.5581    418.2917     0.0000       0.0000       -13.2527     0.0000       0.0000       0.0000       0.0000       
3381.6250    55.3690      22.0249      0.0000       49.0164      0.0000       0.0000       29.9567      0.0000       3412.8994    479.6629     0.0000       0.0000       -15.0340     0.0000       0.0000       0.0000       0.0000       
3381.7500    53.1443      22.0760      0.0000       45.0550      0.0000       0.0000       30.1211      0.0000       2261.8911    515.3428     0.0000       0.0000       -16.8311     0.0000       0.0000       0.0000       0.0000       
3381.8750    52.7785      22.0768      0.0000       42.8350      0.0000       0.0000       30.3614      0.0000       2084.1533    547.5224     0.0000       0.0000       -18.7071     0.0000       0.0000       0.0000       0.0000       
3382.0000    55.0385      22.1281      0.0000       44.3246      0.0000       0.0000       30.6016      0.0000       2432.6028    708.6218     0.0000       0.0000       -20.6619     0.0000       0.0000       0.0000       0.0000       
3382.1250    58.6974      22.1540      0.0000       43.0383      0.0000       0.0000       30.3876      0.0000       3332.3225    1050.6364    0.0000       0.0000       -22.6167     0.0000       0.0000       0.0000       0.0000       
3382.2500    63.6786      22.1800      0.0000       40.3893      0.0000       0.0000       30.2492      0.0000       4132.0664    1233.1578    0.0000       0.0000       -24.7134     0.0000       0.0000       0.0000       0.0000       
3382.3750    54.8996      22.1808      0.0000       37.2104      0.0000       0.0000       30.4138      0.0000       5283.6060    1388.0125    0.0000       0.0000       -26.6997     0.0000       0.0000       0.0000       0.0000       
3382.5000    52.3040      22.1815      0.0000       36.3532      0.0000       0.0000       30.4774      0.0000       6247.9014    1494.0439    0.0000       0.0000       -28.5598     0.0000       0.0000       0.0000       0.0000       
3382.6250    51.8875      22.2327      0.0000       38.5998      0.0000       0.0000       30.3264      0.0000       5484.9111    1455.7191    0.0000       0.0000       -30.7668     0.0000       0.0000       0.0000       0.0000       
3382.7500    52.5567      22.2586      0.0000       40.7203      0.0000       0.0000       30.1124      0.0000       5964.7051    1345.0684    0.0000       0.0000       -33.3524     0.0000       0.0000       0.0000       0.0000       
3382.8750    52.7659      22.2845      0.0000       41.6043      0.0000       0.0000       30.3526      0.0000       5860.6274    1153.6383    0.0000       0.0000       -36.3953     0.0000       0.0000       0.0000       0.0000       
3383.0000    51.7294      22.3861      0.0000       39.2078      0.0000       0.0000       30.6434      0.0000       5068.8433    922.7283     0.0000       0.0000       -39.1858     0.0000       0.0000       0.0000       0.0000       
3383.1250    50.9805      22.4875      0.0000       37.7953      0.0000       0.0000       30.6816      0.0000       3209.5222    796.5778     0.0000       0.0000       -41.0774     0.0000       0.0000       0.0000       0.0000       
3383.2500    52.1862      22.1359      0.0000       35.9287      0.0000       0.0000       30.4171      0.0000       2822.8132    673.7349     0.0000       0.0000       -42.7481     0.0000       0.0000       0.0000       0.0000       
3383.3750    53.8328      21.9101      0.0000       33.6078      0.0000       0.0000       30.2536      0.0000       3195.1084    593.6585     0.0000       0.0000       -44.4977     0.0000       0.0000       0.0000       0.0000       
3383.5000    55.2303      21.8605      0.0000       34.2395      0.0000       0.0000       30.2162      0.0000       3151.0481    560.9271     0.0000       0.0000       -46.2946     0.0000       0.0000       0.0000       0.0000       
3383.6250    52.9290      21.8362      0.0000       37.1674      0.0000       0.0000       30.2041      0.0000       3055.9502    590.4362     0.0000       0.0000       -48.2806     0.0000       0.0000       0.0000       0.0000       
3383.7500    53.1191      21.8371      0.0000       39.7926      0.0000       0.0000       30.1541      0.0000       3681.6089    607.1995     0.0000       0.0000       -50.3298     0.0000       0.0000       0.0000       0.0000       
3383.8750    57.0844      21.8629      0.0000       42.2158      0.0000       0.0000       30.0410      0.0000       4881.7173    615.2107     0.0000       0.0000       -52.0635     0.0000       0.0000       0.0000       0.0000       
