WELLNAME = well123
STDEP  =  3500.0000    
ENDEP  =  4513.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, RT

#DEPTH       AC           CAL          CNL          GR           RT           
4420.0000    52.2677      16.6323      0.6837       29.4537      5986.9829    
4420.1250    51.2674      16.6987      0.6082       32.5868      4950.2959    
4420.2500    51.2205      16.8281      0.6220       36.0183      4268.5625    
4420.3750    51.5596      17.0210      0.6657       37.3647      3893.6216    
4420.5000    50.8771      17.0871      0.7393       38.2649      3624.4502    
4420.6250    49.8539      17.1535      0.8126       39.4617      3542.3616    
4420.7500    49.2399      17.1560      0.8266       36.3395      4313.7485    
4420.8750    48.6485      17.0953      0.6915       30.8351      5680.2856    
4421.0000    48.1702      17.0971      0.5267       27.7135      7117.9136    
4421.1250    48.1235      17.0999      0.4662       25.9324      8617.6299    
4421.2500    48.9387      17.1027      0.5248       24.4485      7621.6240    
4421.3750    49.4142      17.1045      0.6726       28.4763      4960.8384    
4421.5000    50.0026      17.1078      0.7759       30.7156      3482.6802    
4421.6250    50.1150      17.1098      0.8194       29.0835      2883.7705    
4421.7500    49.7503      17.1131      0.7887       26.8574      2659.0464    
4421.8750    49.7034      17.1154      0.7132       25.5213      3015.9146    
4422.0000    49.6339      17.1182      0.6228       28.2074      3704.7249    
4422.1250    49.5415      17.1195      0.5473       28.6602      4854.6582    
4422.2500    49.5172      16.9960      0.5017       26.4342      6489.8447    
4422.3750    49.4929      16.9975      0.4412       25.0981      9103.7715    
4422.5000    49.5146      17.0001      0.3955       28.3805      9996.7520    
4422.6250    49.5357      16.9399      0.3796       27.4942      9953.0508    
4422.7500    49.5343      16.8781      0.4381       27.3495      8274.0469    
4422.8750    49.4418      16.8812      0.4670       29.2915      5985.5527    
4423.0000    49.3723      16.9475      0.5106       31.5319      4122.8330    
4423.1250    49.3711      17.0126      0.5095       34.0702      2791.7000    
4423.2500    49.4147      17.0789      0.4937       36.7561      2408.6670    
4423.3750    49.4135      17.0812      0.4481       35.1240      2135.5256    
4423.5000    49.4121      17.1476      0.4025       34.5331      2306.3777    
4423.6250    49.3198      17.1496      0.3419       33.9435      2784.9653    
4423.7500    49.0684      17.0899      0.2812       31.4179      3193.6284    
4423.8750    48.7948      17.0914      0.2503       28.8924      4097.5659    
4424.0000    48.4301      17.0937      0.2197       28.7495      6436.6499    
4424.1250    49.0641      17.0973      0.2038       27.4147      9839.1475    
4424.2500    49.8799      17.0991      0.2176       26.0811      10158.3145   
4424.3750    49.0612      17.1016      0.2762       25.3420      10230.6602   
4424.5000    48.1068      17.1675      0.3943       25.3481      5437.3643    
4424.6250    48.4683      17.1700      0.5569       26.6937      1722.8254    
4424.7500    49.5789      17.2356      0.6603       28.6356      973.5745     
4424.8750    50.5307      17.3022      0.7190       31.3226      764.2540     
4425.0000    51.3915      17.2409      0.7180       34.3062      637.0234     
4425.1250    50.7545      17.1164      0.5978       32.5259      564.5925     
4425.2500    50.0950      16.9291      0.4925       29.5532      605.2278     
4425.3750    49.4581      16.9307      0.4766       32.3884      665.2936     
4425.5000    48.9572      16.8707      0.5353       34.3296      716.3561     
4425.6250    49.2737      16.8097      0.6086       31.2086      764.1735     
4425.7500    49.7714      16.8113      0.6821       29.2789      805.8684     
4425.8750    50.3371      16.8148      0.7555       30.6268      733.9291     
4426.0000    50.7215      16.8166      0.8289       32.4197      621.3801     
4426.1250    51.1513      16.8819      0.8874       33.7634      566.5786     
4426.2500    51.6265      16.8227      0.9313       36.0036      565.3221     
4426.3750    51.6704      16.8235      0.9154       37.6469      560.2676     
4426.5000    50.8518      16.8268      0.7653       35.5683      542.5287     
4426.6250    50.3739      16.8286      0.6601       37.8078      580.3003     
4426.7500    50.4405      16.8312      0.5700       34.6869      629.1265     
4426.8750    50.4389      16.8970      0.4945       30.3742      698.0634     
4427.0000    50.3241      16.8996      0.4488       30.9758      756.6636     
4427.1250    50.1636      16.9026      0.5073       31.5775      763.7224     
4427.2500    50.0260      16.9049      0.6104       35.3065      770.9792     
4427.3750    49.9790      16.9072      0.6689       34.5674      861.4971     
4427.5000    50.0685      16.9730      0.7126       33.5305      951.2951     
4427.6250    50.2485      16.9756      0.7564       35.0255      1045.9053    
4427.7500    50.4968      17.0417      0.7852       34.1381      1080.1685    
4427.8750    50.6996      17.1077      0.7991       31.4647      1062.9843    
4428.0000    50.6981      17.1741      0.7681       32.6612      1118.7080    
4428.1250    50.1292      17.1766      0.7674       31.0288      1198.8923    
4428.2500    49.6059      17.1787      0.7215       28.0577      1315.2081    
4428.3750    49.3322      17.1182      0.7057       27.6164      1446.0708    
4428.5000    49.9207      17.1202      0.6898       26.5802      1720.8409    
4428.6250    50.6907      17.0608      0.6739       27.9263      2062.6121    
4428.7500    50.3034      17.0623      0.7026       30.0161      2139.9312    
4428.8750    49.6439      17.0649      0.7166       32.7021      2180.1250    
4429.0000    49.0979      17.0037      0.7600       33.0065      2205.7065    
4429.1250    49.3235      17.0060      0.7741       30.0348      1970.5005    
4429.2500    50.0708      17.0088      0.8029       31.3814      1339.5747    
4429.3750    50.7952      17.0118      0.8018       32.8757      1061.0577    
4429.5000    50.9753      17.0769      0.7562       34.2205      891.0463     
4429.6250    50.1795      17.2067      0.7255       32.2916      744.1635     
4429.7500    49.8380      17.2728      0.7692       31.4037      633.1166     
4429.8750    50.2220      17.2751      0.9616       31.5586      565.2345     
4430.0000    50.7484      17.0380      1.1772       32.0431      579.3794     
4430.1250    51.7740      16.9165      1.4524       32.6455      551.8109     
4430.2500    52.4314      16.9183      1.6599       34.5892      511.4358     
4430.3750    53.3833      16.9207      1.8079       37.1283      533.1956     
4430.5000    53.9726      17.0509      1.8516       36.2411      492.1505     
4430.6250    54.5616      17.1807      1.6568       35.3526      450.8846     
4430.7500    53.5379      17.2470      1.4321       34.4648      446.9856     
4430.8750    52.1284      17.3130      1.1628       31.4906      494.7437     
4431.0000    49.9464      17.2526      0.8934       29.8570      548.8225     
4431.1250    48.5823      17.1917      0.7435       32.6948      617.2147     
4431.2500    48.6261      17.0667      0.8318       32.5521      697.5963     
4431.3750    50.0781      16.9427      1.0394       30.9211      655.1075     
4431.5000    50.9394      16.8813      1.1873       31.2235      493.2822     
4431.6250    51.4831      16.8212      1.2311       34.8063      394.6178     
4431.7500    51.6859      16.8225      1.1852       34.2159      328.1269     
4431.8750    51.5254      16.9524      1.0799       37.2026      288.9724     
4432.0000    50.8651      17.0835      0.9149       34.2291      296.6762     
4432.1250    50.3413      17.1490      0.6902       33.6388      357.9051     
4432.2500    49.8401      17.2150      0.4658       30.5157      636.9515     
4432.3750    49.6343      17.1546      0.3455       33.0547      1561.8162    
4432.5000    49.3374      17.0929      0.4785       35.1478      4129.9961    
4432.6250    49.0178      17.0317      0.5221       36.3456      7078.0605    
4432.7500    48.6984      16.9078      0.4764       35.6068      8617.5723    
4432.8750    48.3561      16.8466      0.3859       35.3151      9854.5840    
4433.0000    48.3093      16.7857      0.3102       39.0467      9879.3457    
4433.1250    48.8529      16.7246      0.2497       36.8178      9926.5537    
4433.2500    49.4872      16.7273      0.2337       35.3334      9950.5996    
4433.3750    49.8490      16.7940      0.3220       37.5748      9929.5898    
4433.5000    49.7566      16.8606      0.3956       36.8361      9954.0605    
4433.6250    49.4824      16.9271      0.4988       38.4815      10024.7188   
4433.7500    49.0496      16.9287      0.5722       38.0407      10073.0498   
4433.8750    48.7756      16.9944      0.5862       37.3020      10074.1582   
4434.0000    49.1145      16.9346      0.5552       35.8176      10052.8359   
4434.1250    49.4083      16.9362      0.5244       32.9934      10054.7949   
4434.2500    49.6109      16.8131      0.4934       30.4667      10033.2305   
4434.3750    49.3143      16.8150      0.4478       31.0684      10058.0352   
4434.5000    48.7678      16.8809      0.4317       30.0311      10059.6641   
4434.6250    48.1986      16.9472      0.4159       32.4214      10108.3359   
4434.7500    48.6511      16.9501      0.3999       31.8317      10109.4512   
4434.8750    48.7859      17.0156      0.3987       32.8811      10111.7666   
4435.0000    48.8752      17.0193      0.3977       33.7820      10112.8828   
4435.1250    49.4185      17.0212      0.3966       35.5757      10067.8574   
4435.2500    49.6442      17.0239      0.3657       33.6444      10069.6484   
4435.3750    48.9158      17.0277      0.3498       35.5889      10094.3564   
4435.5000    48.1651      17.0287      0.3041       36.9349      10142.8457   
4435.6250    47.5278      16.9681      0.2286       33.5143      10144.3965   
4435.7500    48.1847      16.9075      0.2276       31.5837      8948.4053    
4435.8750    48.9553      16.8477      0.4203       32.6329      7260.2642    
4436.0000    49.3625      16.8487      0.5830       31.2977      6390.2886    
4436.1250    48.8838      16.7886      0.5522       35.3281      6303.0815    
4436.2500    48.3600      16.7272      0.4469       35.9291      6962.3359    
4436.3750    48.0408      16.7307      0.3713       35.4884      7460.6035    
4436.5000    48.8340      16.7326      0.5491       37.7296      5346.7510    
4436.6250    50.2176      16.6714      0.7864       39.0780      3671.5688    
4436.7500    51.5557      16.6738      1.0685       42.0629      1971.8069    
4436.8750    52.2125      16.7404      1.3505       43.2610      1216.5376    
4437.0000    51.7116      16.8063      1.5878       44.6076      806.6981     
4437.1250    52.8906      16.8723      1.7655       49.0834      598.5378     
4437.2500    54.5239      17.0024      1.8239       53.8579      510.7986     
4437.3750    55.8621      17.0048      1.7783       51.9266      466.7179     
4437.5000    55.8378      17.0078      1.6878       49.2511      487.9780     
4437.6250    53.1570      16.9463      1.5377       46.2783      560.2210     
4437.7500    51.0666      16.9493      1.3726       43.7506      662.8672     
4437.8750    50.9969      16.9520      1.2526       50.0147      749.0745     
4438.0000    53.7198      16.9546      1.5049       53.2980      731.8623     
4438.1250    55.6708      16.8932      2.1891       46.3020      720.9665     
4438.2500    57.0317      16.8970      2.7840       41.9872      521.1527     
4438.3750    58.2562      16.8366      3.4086       36.1845      391.4840     
4438.5000    58.6860      16.8377      3.8396       32.9120      276.6891     
