WELLNAME = well90
STDEP  =  3000.0000    
ENDEP  =  4255.9688    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, GR, K, MSFL, PE, R1, RT, RXO, SONPHI, SP, TH, U, VSH1

#DEPTH       AC           CAL          CGR          GR           K            MSFL         PE           R1           RT           RXO          SONPHI       SP           TH           U            VSH1         
3491.5000    50.8586      20.9250      0.0000       51.7487      0.0000       0.0000       0.0000       36.8243      785.6597     769.6234     0.0000       192.2389     0.0000       0.0000       0.0000       
3491.6250    50.9929      20.9207      0.0000       45.7234      0.0000       0.0000       0.0000       37.0177      746.5439     753.1727     0.0000       192.2248     0.0000       0.0000       0.0000       
3491.7500    51.0599      20.9156      0.0000       41.2911      0.0000       0.0000       0.0000       36.9138      745.0804     738.5156     0.0000       192.2878     0.0000       0.0000       0.0000       
3491.8750    50.8869      20.8990      0.0000       41.9689      0.0000       0.0000       0.0000       36.6265      690.6530     685.5540     0.0000       192.3523     0.0000       0.0000       0.0000       
3492.0000    50.5405      20.8815      0.0000       41.0526      0.0000       0.0000       0.0000       36.6363      589.7756     611.3099     0.0000       192.4090     0.0000       0.0000       0.0000       
3492.1250    50.9627      20.8655      0.0000       39.0745      0.0000       0.0000       0.0000       36.8104      500.8242     526.0280     0.0000       192.5121     0.0000       0.0000       0.0000       
3492.2500    51.5021      20.8482      0.0000       36.3373      0.0000       0.0000       0.0000       36.9787      425.9122     492.5970     0.0000       192.5860     0.0000       0.0000       0.0000       
3492.3750    51.6170      20.8433      0.0000       33.4480      0.0000       0.0000       0.0000       37.1656      462.8781     526.0180     0.0000       192.6192     0.0000       0.0000       0.0000       
3492.5000    51.3480      20.8519      0.0000       35.2136      0.0000       0.0000       0.0000       37.3970      542.2504     584.5098     0.0000       192.6443     0.0000       0.0000       0.0000       
3492.6250    51.1458      20.8603      0.0000       37.0804      0.0000       0.0000       0.0000       37.4259      601.2108     648.2781     0.0000       192.6220     0.0000       0.0000       0.0000       
3492.7500    50.9918      20.8424      0.0000       37.8094      0.0000       0.0000       0.0000       37.0434      640.4943     728.0278     0.0000       192.5831     0.0000       0.0000       0.0000       
3492.8750    51.4820      20.8892      0.0000       36.2357      0.0000       0.0000       0.0000       36.7246      539.3193     654.2509     0.0000       192.5442     0.0000       0.0000       0.0000       
3493.0000    51.9726      20.9095      0.0000       37.5203      0.0000       0.0000       0.0000       36.5638      405.3289     557.0502     0.0000       192.5546     0.0000       0.0000       0.0000       
3493.1250    52.2418      20.9434      0.0000       39.6912      0.0000       0.0000       0.0000       36.8645      343.4518     465.2554     0.0000       192.5795     0.0000       0.0000       0.0000       
3493.2500    52.1453      20.9011      0.0000       41.8364      0.0000       0.0000       0.0000       36.8176      318.8501     412.8492     0.0000       192.6742     0.0000       0.0000       0.0000       
3493.3750    51.9325      20.8462      0.0000       43.5521      0.0000       0.0000       0.0000       36.5175      331.3575     380.5584     0.0000       192.7480     0.0000       0.0000       0.0000       
3493.5000    51.7631      20.7913      0.0000       42.3832      0.0000       0.0000       0.0000       36.8370      412.6549     413.8256     0.0000       192.8276     0.0000       0.0000       0.0000       
3493.6250    51.4646      20.7741      0.0000       41.8470      0.0000       0.0000       0.0000       36.9105      712.8000     632.1099     0.0000       192.8918     0.0000       0.0000       0.0000       
3493.7500    51.1850      20.8073      0.0000       43.9924      0.0000       0.0000       0.0000       37.0974      1172.0024    843.8750     0.0000       192.9489     0.0000       0.0000       0.0000       
3493.8750    51.0004      20.9296      0.0000       41.9884      0.0000       0.0000       0.0000       37.4805      1797.3999    1046.0050    0.0000       193.0051     0.0000       0.0000       0.0000       
3494.0000    50.8775      21.0896      0.0000       41.2495      0.0000       0.0000       0.0000       37.0792      1326.7861    846.6392     0.0000       193.0858     0.0000       0.0000       0.0000       
3494.1250    51.1561      21.2623      0.0000       38.7883      0.0000       0.0000       0.0000       36.5516      990.9820     442.1995     0.0000       193.1748     0.0000       0.0000       0.0000       
3494.2500    52.4166      21.5106      0.0000       37.6463      0.0000       0.0000       0.0000       36.7007      279.0876     264.5591     0.0000       193.3092     0.0000       0.0000       0.0000       
3494.3750    54.2731      21.7718      0.0000       37.0847      0.0000       0.0000       0.0000       37.4443      156.5880     174.7917     0.0000       193.4147     0.0000       0.0000       0.0000       
3494.5000    56.3220      21.8183      0.0000       34.0434      0.0000       0.0000       0.0000       37.9159      130.0586     125.7828     0.0000       193.5506     0.0000       0.0000       0.0000       
3494.6250    61.6787      21.5354      0.0000       31.0272      0.0000       0.0000       0.0000       38.1600      203.2014     211.0619     0.0000       193.7246     0.0000       0.0000       0.0000       
3494.7500    58.6702      21.2905      0.0000       31.0976      0.0000       0.0000       0.0000       38.2647      357.1073     311.5576     0.0000       193.8615     0.0000       0.0000       0.0000       
3494.8750    55.6196      21.1217      0.0000       31.8518      0.0000       0.0000       0.0000       37.3573      879.1182     1015.3395    0.0000       194.0523     0.0000       0.0000       0.0000       
3495.0000    50.4911      21.0160      0.0000       32.2509      0.0000       0.0000       0.0000       35.6023      2682.8528    3173.8125    0.0000       194.2668     0.0000       0.0000       0.0000       
3495.1250    49.0383      20.9484      0.0000       34.1184      0.0000       0.0000       0.0000       32.4367      3546.7253    1879.1050    0.0000       194.4809     0.0000       0.0000       0.0000       
3495.2500    48.9126      20.9182      0.0000       34.1642      0.0000       0.0000       0.0000       29.7581      1125.4059    1045.9113    0.0000       194.6485     0.0000       0.0000       0.0000       
3495.3750    49.6149      20.9647      0.0000       35.3979      0.0000       0.0000       0.0000       28.7305      892.8126     928.8101     0.0000       194.7535     0.0000       0.0000       0.0000       
3495.5000    50.0863      21.0610      0.0000       36.8106      0.0000       0.0000       0.0000       29.5311      857.0699     905.0972     0.0000       194.8160     0.0000       0.0000       0.0000       
3495.6250    50.1730      21.1580      0.0000       34.4776      0.0000       0.0000       0.0000       29.7874      908.1156     932.8545     0.0000       194.8266     0.0000       0.0000       0.0000       
3495.7500    49.8320      21.2669      0.0000       30.8537      0.0000       0.0000       0.0000       29.7216      1004.6571    969.4748     0.0000       194.8448     0.0000       0.0000       0.0000       
3495.8750    49.6132      21.3388      0.0000       30.1147      0.0000       0.0000       0.0000       29.5731      1102.4661    1000.0426    0.0000       194.8435     0.0000       0.0000       0.0000       
3496.0000    49.2947      21.3720      0.0000       29.1726      0.0000       0.0000       0.0000       29.4312      1160.1699    1018.7204    0.0000       194.8383     0.0000       0.0000       0.0000       
3496.1250    49.0943      21.4062      0.0000       31.3950      0.0000       0.0000       0.0000       29.3462      1097.6655    1018.5892    0.0000       194.8081     0.0000       0.0000       0.0000       
3496.2500    48.9501      21.4138      0.0000       33.2373      0.0000       0.0000       0.0000       29.5142      990.3939     949.0839     0.0000       194.7702     0.0000       0.0000       0.0000       
3496.3750    49.0937      21.4348      0.0000       32.3458      0.0000       0.0000       0.0000       29.8910      897.2935     786.2013     0.0000       194.7322     0.0000       0.0000       0.0000       
3496.5000    49.3728      21.4311      0.0000       30.9242      0.0000       0.0000       0.0000       30.1538      813.0540     610.6300     0.0000       194.6698     0.0000       0.0000       0.0000       
3496.6250    49.7481      21.4013      0.0000       31.0201      0.0000       0.0000       0.0000       30.0184      742.5608     527.8518     0.0000       194.5764     0.0000       0.0000       0.0000       
3496.7500    49.9502      21.3205      0.0000       29.8758      0.0000       0.0000       0.0000       30.5405      1172.0886    501.7015     0.0000       194.4993     0.0000       0.0000       0.0000       
3496.8750    50.0706      21.3040      0.0000       28.5551      0.0000       0.0000       0.0000       31.1135      2223.2029    584.7887     0.0000       194.4770     0.0000       0.0000       0.0000       
3497.0000    49.9881      21.2481      0.0000       26.9557      0.0000       0.0000       0.0000       31.5663      5020.0229    821.2890     0.0000       194.5412     0.0000       0.0000       0.0000       
3497.1250    49.8238      21.2315      0.0000       27.6079      0.0000       0.0000       0.0000       31.8102      6121.0342    2303.0420    0.0000       194.6762     0.0000       0.0000       0.0000       
3497.2500    49.6207      21.2017      0.0000       28.4636      0.0000       0.0000       0.0000       31.6176      6242.2422    3058.4580    0.0000       194.7094     0.0000       0.0000       0.0000       
3497.3750    49.5161      21.1968      0.0000       27.6233      0.0000       0.0000       0.0000       31.3362      6157.5371    3247.6865    0.0000       194.5843     0.0000       0.0000       0.0000       
3497.5000    49.4673      21.1676      0.0000       28.7565      0.0000       0.0000       0.0000       31.2451      6079.7773    3028.1025    0.0000       194.3248     0.0000       0.0000       0.0000       
3497.6250    49.4582      21.1248      0.0000       29.7891      0.0000       0.0000       0.0000       31.6597      6073.3633    2840.1392    0.0000       193.9860     0.0000       0.0000       0.0000       
