WELLNAME = well52
STDEP  =  3835.0000    
ENDEP  =  4631.8750    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, DEN, GR, RT, SP

#DEPTH       AC           CAL          CNL          DEN          GR           RT           SP           
4578.3750    67.2507      0.0001       8.1598       2.6290       4.4581       3141.9409    65.1971      
4578.5000    64.8248      0.0001       6.9210       2.6430       4.2098       2844.2153    63.1958      
4578.6250    63.2884      0.0001       4.0126       2.6462       3.8218       2109.8870    59.9245      
4578.7500    61.9946      0.0001       2.8277       2.6559       3.9482       2145.1868    55.2881      
4578.8750    61.3477      0.0001       1.9659       2.6624       4.1635       2133.3535    50.5406      
4579.0000    60.8625      0.0001       1.6966       2.6742       4.0232       1817.2212    46.4758      
4579.1250    60.6200      0.0001       2.0198       2.6538       3.5082       2330.7375    42.3158      
4579.2500    60.6200      0.0001       2.4507       2.6699       2.6501       2940.1841    38.7749      
4579.3750    60.7008      0.0001       2.8277       2.6720       2.0209       2812.9280    36.1548      
4579.5000    60.7817      0.0001       2.9893       2.6860       1.7345       2330.7375    33.5664      
4579.6250    61.2669      0.0001       3.2585       2.7172       1.4735       2382.8733    31.2956      
4579.7500    62.5607      0.0001       3.2047       2.7247       1.4094       2812.9280    29.7074      
4579.8750    65.9569      0.0001       3.4740       2.7204       1.4532       2875.8491    28.5159      
4580.0000    75.2561      0.0001       3.9049       2.7247       1.3637       3791.9529    27.5468      
4580.1250    103.2345     0.0001       5.1436       2.7559       1.2615       3627.8401    26.6571      
4580.2500    160.0000     0.0001       5.1436       2.7806       1.3243       4526.1094    25.5928      
4580.3750    150.9434     0.0001       5.1975       2.7903       1.4317       4142.8008    24.3062      
4580.5000    85.3639      0.0001       5.1436       2.7591       1.3612       3394.8845    22.8767      
4580.6250    39.8383      0.0001       5.1436       2.7613       1.2844       3791.9529    21.5743      
4580.7500    39.8383      0.0001       5.4668       2.7527       1.2711       3413.7100    20.5736      
4580.8750    39.9191      0.0001       5.3052       2.7581       1.3593       3302.2839    19.6998      
4581.0000    40.2426      0.0001       5.2514       2.7430       1.4286       3056.2427    18.8419      
4581.1250    40.8895      0.0001       5.1436       2.7441       1.5042       2907.8420    18.0951      
4581.2500    42.5067      0.0001       5.2514       2.7376       1.6369       3339.0222    17.3959      
4581.3750    47.2776      0.0001       5.3052       2.7333       1.7633       3834.1267    16.5856      
4581.5000    60.5391      0.0001       5.3591       2.7570       1.9723       3876.7783    15.7912      
4581.6250    46.4975      0.0001       0.3793       2.7613       2.3336       3708.9868    15.2667      
4581.7500    46.6497      0.0001       0.1122       2.7763       2.7267       3073.1946    15.0120      
4581.8750    46.2944      0.0001       0.0544       2.7538       2.6245       2781.9875    14.7414      
4582.0000    45.7868      0.0001       0.9276       2.7505       2.7445       2518.3733    14.4232      
4582.1250    45.3807      0.0001       1.4706       2.7409       2.4072       2463.2742    13.9622      
4582.2500    44.7716      0.0001       1.6231       2.7409       2.1082       2193.1721    13.2155      
4582.3750    44.2639      0.0001       1.3560       2.7505       1.8917       2436.1804    12.1830      
4582.5000    44.0609      0.0001       1.0581       2.7613       2.0752       1909.9600    11.2776      
4582.6250    44.1117      0.0001       0.8205       2.7441       1.9603       2356.6614    11.4832      
4582.7500    43.7563      0.0001       0.5831       2.7602       1.8644       2396.0857    12.6411      
4582.8750    43.6040      0.0001       0.6162       2.7538       2.0289       2343.6619    14.0212      
4583.0000    43.7056      0.0001       0.6784       2.7344       2.1553       1857.8679    15.7187      
4583.1250    43.6040      0.0001       0.7709       2.7172       2.3261       1654.1501    17.7971      
4583.2500    43.3503      0.0001       0.8637       2.7269       2.4335       1325.8611    19.9865      
4583.3750    44.0101      0.0001       0.9862       2.7215       2.5345       1240.7236    21.8585      
4583.5000    44.2132      0.0001       1.1092       2.7258       2.4767       1213.5754    23.6194      
4583.6250    44.0609      0.0001       1.2314       2.7237       2.3427       1333.2117    25.4120      
4583.7500    44.6193      0.0001       1.2642       0.0001       2.2977       1547.9299    27.1252      
4583.8750    45.1777      0.0001       1.2969       0.0001       2.3860       1654.1501    28.6321      
4584.0000    45.5838      0.0001       1.3294       0.0001       2.4996       1807.1956    29.4566      
4584.1250    45.6345      0.0001       1.4519       0.0001       2.4164       1827.3005    29.6144      
4584.2500    45.4822      0.0001       1.5746       0.0001       2.4095       2041.0200    30.2484      
4584.3750    45.2284      0.0001       1.6971       0.0001       2.5422       2029.7668    31.5489      
4584.5000    44.8731      0.0001       1.8498       0.0001       2.6496       2133.3535    32.9447      
4584.6250    45.0761      0.0001       1.8822       0.0001       2.7823       2721.1135    34.5308      
4584.7500    44.4162      0.0001       1.7050       0.0001       2.9086       2449.6882    36.4820      
4584.8750    43.7563      0.0001       1.4674       0.0001       3.0160       2691.1819    38.8298      
4585.0000    42.9949      0.0001       1.2599       0.0001       2.8439       2907.8420    41.5427      
4585.1250    42.6396      0.0001       0.9627       0.0001       2.6592       2617.7822    45.0807      
4585.2500    42.2335      0.0001       0.7552       0.0001       2.5506       2205.3347    49.3011      
4585.3750    42.1827      0.0001       0.6077       0.0001       2.6643       2075.1685    52.5375      
4585.5000    42.2843      0.0001       0.4905       0.0001       2.8477       1827.3005    54.5996      
4585.6250    43.0964      0.0001       0.4633       0.0001       2.9742       2007.4385    56.3601      
4585.7500    43.5533      0.0001       0.4955       0.0001       3.2085       1899.4307    57.7556      
4585.8750    43.6040      0.0001       0.5285       0.0001       3.4492       2343.6619    58.7067      
4586.0000    43.7056      0.0001       0.5907       0.0001       3.8168       2603.3486    59.2611      
4586.1250    44.1624      0.0001       0.7434       0.0001       3.3335       2891.8005    59.7044      
4586.2500    44.5685      0.0001       0.8964       0.0001       3.1425       2382.8733    60.0684      
4586.3750    44.7208      0.0001       1.0488       0.0001       2.9895       2646.8970    60.4640      
4586.5000    44.5178      0.0001       0.9613       0.0001       3.1094       2518.3733    60.9708      
4586.6250    44.2132      0.0001       0.9038       0.0001       3.2993       2343.6619    61.8109      
4586.7500    44.0609      0.0001       0.7866       0.0001       3.5019       2396.0857    63.3808      
4586.8750    44.2639      0.0001       0.7591       0.0001       3.4950       2422.7402    65.5537      
4587.0000    44.4670      0.0001       0.8516       0.0001       3.6721       2330.7375    68.0757      
4587.1250    44.6193      0.0001       1.1547       0.0001       3.7414       2205.3347    70.5976      
4587.2500    44.6700      0.0001       1.4267       0.0001       3.7598       1899.4307    72.9609      
4587.3750    44.6193      0.0001       1.7290       0.0001       3.8480       1952.6873    75.3876      
4587.5000    44.5178      0.0001       2.0016       0.0001       3.8093       1681.8213    77.7826      
4587.6250    44.9746      0.0001       2.0640       0.0001       3.7643       1719.4453    80.1775      
4587.7500    45.1269      0.0001       2.1267       0.0001       3.4906       1700.5322    82.3978      
4587.8750    45.5330      0.0001       2.1894       0.0001       3.1281       1116.9609    84.2532      
4588.0000    45.5330      0.0001       2.1918       0.0001       2.6195       951.4412     85.8864      
4588.1250    45.5838      0.0001       1.9247       0.0001       2.3649       983.5449     87.3450      
4588.2500    45.5838      0.0001       1.5072       0.0001       2.1738       925.4917     88.6132      
4588.3750    46.0406      0.0001       1.0903       0.0001       2.0461       930.6252     89.5957      
4588.5000    45.7360      0.0001       0.8230       0.0001       1.9694       951.4412     89.7374      
4588.6250    46.1929      0.0001       0.7655       0.0001       2.0322       1039.4729    88.9587      
4588.7500    46.5990      0.0001       0.7683       0.0001       2.2856       866.0625     87.8151      
4588.8750    47.0051      0.0001       0.7708       0.0001       2.5453       766.8457     85.4973      
4589.0000    47.3604      0.0001       0.7735       0.0001       2.7415       701.9036     81.7040      
4589.1250    47.5634      0.0001       0.7760       0.0001       2.7980       614.6543     77.8472      
4589.2500    47.4619      0.0001       0.7488       0.0001       2.4545       588.0525     75.1171      
4589.3750    47.1573      0.0001       0.6916       0.0001       2.1872       581.5828     73.5768      
4589.5000    47.1573      0.0001       0.6039       0.0001       2.3517       642.4609     73.2743      
4589.6250    47.2081      0.0001       0.5168       0.0001       2.5035       729.6101     74.1617      
4589.7500    47.5127      0.0001       0.4296       0.0001       2.4647       797.1155     75.3664      
4589.8750    47.5634      0.0001       0.3722       0.0001       2.5340       925.4917     76.4283      
4590.0000    46.7513      0.0001       0.4960       0.0001       2.5405       1148.2795    77.3950      
4590.1250    46.3452      -99999.0000  0.5635       -99999.0000  2.4445       1240.7236    78.5679      
4590.2500    45.6345      -99999.0000  0.5977       -99999.0000  2.3363       1385.8406    80.3279      
4590.3750    44.7716      -99999.0000  0.6315       -99999.0000  2.4179       1909.9600    82.8812      
4590.5000    43.9594      -99999.0000  0.6666       -99999.0000  2.5946       2121.5896    86.1959      
4590.6250    43.7056      -99999.0000  0.6699       -99999.0000  2.6446       2603.3486    89.7962      
4590.7500    43.9086      -99999.0000  0.6737       -99999.0000  2.7199       2242.2253    93.4599      
4590.8750    44.3655      -99999.0000  0.6480       -99999.0000  2.8395       2242.2253    96.9649      
4591.0000    44.7208      -99999.0000  0.6826       -99999.0000  3.0543       2463.2742    100.1684     
