WELLNAME = well116
STDEP  =  3500.0000    
ENDEP  =  5129.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, DEN, GR, R1, RT, SP

#DEPTH       AC           CAL          CNL          DEN          GR           R1           RT           SP           
4297.5000    51.3966      23.3548      -99999.0000  -99999.0000  18.1399      27.4371      440.4307     119.3373     
4297.6250    51.2627      23.2910      -99999.0000  -99999.0000  17.9633      27.4251      448.2812     118.7059     
4297.7500    51.3313      23.2523      -99999.0000  -99999.0000  17.4831      27.5586      449.6724     118.3113     
4297.8750    51.0917      23.2264      -99999.0000  -99999.0000  15.0801      27.7363      511.8558     117.7826     
4298.0000    50.8902      23.2006      -99999.0000  -99999.0000  17.0288      27.9520      578.0046     117.3013     
4298.1250    50.7275      23.1746      -99999.0000  -99999.0000  15.0812      28.1043      571.9120     116.8596     
4298.2500    50.7962      23.2055      -99999.0000  -99999.0000  17.1057      27.9342      522.8984     116.3706     
4298.3750    51.1444      23.2556      -99999.0000  -99999.0000  17.1821      27.7577      496.1891     116.0078     
4298.5000    51.2131      23.2866      -99999.0000  -99999.0000  16.0442      27.7204      477.9492     115.6924     
4298.6250    51.0696      23.3493      -99999.0000  -99999.0000  16.1965      27.8539      490.0038     115.3534     
4298.7500    50.8877      23.4246      -99999.0000  -99999.0000  15.8429      27.6394      543.9728     114.9828     
4298.8750    50.8116      23.4999      -99999.0000  -99999.0000  17.3613      27.5009      623.2634     114.5572     
4299.0000    50.7549      23.6131      -99999.0000  -99999.0000  15.1103      27.5521      730.9556     114.2577     
4299.1250    50.7078      23.7010      -99999.0000  -99999.0000  17.5141      27.6413      808.9523     113.9345     
4299.2500    50.7186      23.7763      -99999.0000  -99999.0000  16.8569      27.7306      796.5785     113.6114     
4299.3750    50.7294      23.8705      -99999.0000  -99999.0000  18.3752      27.8260      765.2036     113.2726     
4299.5000    50.7499      23.9519      -99999.0000  -99999.0000  18.6540      27.9025      641.0325     112.9970     
4299.6250    50.8185      23.9894      -99999.0000  -99999.0000  19.7676      27.9917      511.2526     112.8636     
4299.7500    50.9450      24.0521      -99999.0000  -99999.0000  20.3245      28.0809      435.1442     112.9358     
4299.8750    51.0812      24.0704      -99999.0000  -99999.0000  20.3503      28.1510      417.7897     113.1583     
4300.0000    51.1593      24.0508      -99999.0000  -99999.0000  21.6409      28.2212      492.0946     113.5072     
4300.1250    51.1413      24.0060      -99999.0000  -99999.0000  19.5672      28.1586      579.9810     114.0062     
4300.2500    51.0172      23.9357      -99999.0000  -99999.0000  18.9606      28.1402      674.0995     114.5921     
4300.3750    50.9122      23.8593      -99999.0000  -99999.0000  21.2629      28.1788      771.3895     115.2176     
4300.5000    50.8172      23.7828      -99999.0000  -99999.0000  21.2633      28.2300      873.1260     115.7561     
4300.6250    50.7410      23.7063      -99999.0000  -99999.0000  18.2286      28.2623      963.4957     116.1444     
4300.7500    50.6651      23.6298      -99999.0000  -99999.0000  15.2698      28.2692      1083.0847    115.9953     
4300.8750    50.6565      23.5533      -99999.0000  -99999.0000  17.5214      28.2635      1261.1370    115.6328     
4301.0000    50.7541      23.4957      -99999.0000  -99999.0000  19.3683      28.2388      1467.6567    115.1123     
4301.1250    50.8903      23.4635      -99999.0000  -99999.0000  19.7482      28.2205      1500.3944    114.6865     
4301.2500    50.9395      23.4377      -99999.0000  -99999.0000  20.9121      28.2275      1144.9944    114.2370     
4301.3750    50.9118      23.4497      -99999.0000  -99999.0000  22.6578      28.2217      952.2513     113.9059     
4301.5000    50.8165      23.4744      -99999.0000  -99999.0000  23.9734      28.2287      851.1986     113.4801     
4301.6250    50.7117      23.5369      -99999.0000  -99999.0000  22.6587      28.4885      916.9501     113.0306     
4301.7500    50.6549      23.5932      -99999.0000  -99999.0000  18.7137      28.7863      1203.6461    112.4469     
4301.8750    51.0321      23.6620      -99999.0000  -99999.0000  19.6248      29.0841      1641.5519    111.9816     
4302.0000    51.3417      23.6994      -99999.0000  -99999.0000  19.0941      29.2996      2418.4092    111.7139     
4302.1250    51.1886      23.7241      -99999.0000  -99999.0000  20.0556      29.2434      4002.5623    111.8493     
4302.2500    51.1898      23.7678      -99999.0000  -99999.0000  21.4471      29.0543      2525.5371    112.2693     
4302.3750    51.4513      23.7988      -99999.0000  -99999.0000  23.2937      29.2067      1068.5537    112.9818     
4302.5000    51.8188      23.8234      -99999.0000  -99999.0000  21.4986      29.3653      501.6725     113.7021     
4302.6250    52.2826      23.8290      -99999.0000  -99999.0000  21.2715      29.5366      173.8245     114.3273     
4302.7500    52.8719      23.8285      -99999.0000  -99999.0000  24.0790      29.2527      149.9420     115.1186     
4302.8750    53.5188      23.8279      -99999.0000  -99999.0000  26.0519      28.6528      131.9445     115.8071     
4303.0000    53.9249      23.8083      -99999.0000  -99999.0000  27.7213      28.1286      157.3579     116.4166     
4303.1250    53.1934      23.8014      -99999.0000  -99999.0000  29.4160      27.7310      225.2336     116.8996     
4303.2500    52.1342      23.7817      -99999.0000  -99999.0000  26.8876      27.9971      338.1792     116.8927     
4303.3750    51.3255      23.7749      -99999.0000  -99999.0000  25.5984      28.3265      574.1164     116.5460     
4303.5000    50.6808      23.7363      -99999.0000  -99999.0000  24.2586      28.5800      968.1193     116.0177     
4303.6250    50.3927      23.7042      -99999.0000  -99999.0000  22.4890      28.5489      1264.4657    115.4260     
4303.7500    50.7988      23.6593      -99999.0000  -99999.0000  21.9838      28.5306      1421.0359    114.7080     
4303.8750    50.9349      23.6270      -99999.0000  -99999.0000  19.2281      28.6641      1229.7751    114.0216     
4304.0000    50.9360      23.6199      -99999.0000  -99999.0000  18.3689      28.7722      725.3973     113.4063     
4304.1250    51.3807      23.6195      -99999.0000  -99999.0000  18.3694      28.8170      452.5529     112.7356     
4304.2500    51.6518      23.6189      -99999.0000  -99999.0000  18.5469      28.7038      378.5290     111.9939     
4304.3750    51.4600      23.5993      -99999.0000  -99999.0000  21.5563      28.5780      333.0965     111.2603     
4304.5000    51.2493      23.5923      -99999.0000  -99999.0000  21.9613      28.5406      323.8307     110.7477     
4304.6250    51.3275      23.5727      -99999.0000  -99999.0000  21.0515      28.6362      393.9357     110.4248     
4304.7500    51.6949      23.5658      -99999.0000  -99999.0000  23.4287      28.7316      471.1858     110.3074     
4304.8750    51.8310      23.5461      -99999.0000  -99999.0000  25.6794      28.8334      556.5995     110.4586     
4305.0000    51.2055      23.5393      -99999.0000  -99999.0000  27.2221      28.8845      624.1754     110.7757     
4305.1250    50.7537      23.5387      -99999.0000  -99999.0000  23.4300      28.9293      608.6024     111.1955     
4305.2500    50.8704      23.5189      -99999.0000  -99999.0000  24.9223      28.9426      577.5416     111.5916     
4305.3750    51.0644      23.5121      -99999.0000  -99999.0000  26.2120      28.9685      604.1628     111.9719     
4305.5000    51.2295      23.4735      -99999.0000  -99999.0000  28.2350      29.0512      684.7023     112.1626     
4305.6250    51.1342      23.4603      -99999.0000  -99999.0000  27.0977      29.1847      764.8315     111.8635     
4305.7500    51.0775      23.4219      -99999.0000  -99999.0000  22.4716      29.3307      918.7131     111.4221     
4305.8750    51.1848      23.4085      -99999.0000  -99999.0000  24.5198      29.4639      1195.6931    110.9570     
4306.0000    51.3305      23.4079      -99999.0000  -99999.0000  26.8208      29.6415      1882.4050    110.3894     
4306.1250    51.5631      23.4074      -99999.0000  -99999.0000  25.5067      29.8191      2884.1616    109.8848     
4306.2500    51.6896      23.4257      -99999.0000  -99999.0000  24.5211      29.9776      5630.0430    109.4355     
4306.3750    51.4689      23.4314      -99999.0000  -99999.0000  22.8784      29.8961      3820.0352    108.8995     
4306.5000    51.4701      23.4496      -99999.0000  -99999.0000  25.4574      29.7387      1592.7336    108.4029     
4306.6250    51.8473      23.4744      -99999.0000  -99999.0000  24.5730      29.5497      625.0710     107.9536     
4306.7500    52.2436      23.5180      -99999.0000  -99999.0000  23.2589      29.3481      156.5013     107.5361     
4306.8750    52.3026      23.5680      -99999.0000  -99999.0000  25.9137      29.1717      116.0359     107.2213     
4307.0000    52.7471      23.5989      -99999.0000  -99999.0000  27.3802      28.9448      124.7294     107.1987     
4307.1250    53.5099      23.6426      -99999.0000  -99999.0000  28.3665      28.6042      140.9887     107.6186     
4307.2500    53.4051      23.6735      -99999.0000  -99999.0000  30.4649      28.1056      153.4796     108.1568     
4307.3750    52.6254      23.6793      -99999.0000  -99999.0000  32.1336      27.9482      167.4858     108.8847     
4307.5000    51.8553      23.6976      -99999.0000  -99999.0000  29.9096      28.0373      178.4073     109.5334     
4307.6250    51.5094      23.7223      -99999.0000  -99999.0000  26.4470      28.1138      176.4989     110.3243     
4307.7500    51.9925      23.7280      -99999.0000  -99999.0000  26.1947      28.1840      190.5076     111.3209     
4307.8750    52.3504      23.7273      -99999.0000  -99999.0000  21.1398      28.2351      237.0296     112.1040     
4308.0000    51.8599      23.7268      -99999.0000  -99999.0000  22.7580      28.2483      315.1177     112.6104     
4308.1250    51.3212      23.7451      -99999.0000  -99999.0000  22.8090      28.2742      433.4043     113.1248     
4308.2500    51.3319      23.7508      -99999.0000  -99999.0000  24.8567      28.2750      462.4335     113.3549     
4308.3750    51.4779      23.7312      -99999.0000  -99999.0000  24.6297      28.2629      418.1377     113.1981     
4308.5000    51.6042      23.6863      -99999.0000  -99999.0000  26.7533      28.2573      387.1147     112.9700     
4308.6250    51.7694      23.6351      -99999.0000  -99999.0000  24.6306      28.2579      404.8890     112.6078     
4308.7500    51.8957      23.5651      -99999.0000  -99999.0000  22.5080      28.2584      444.6804     112.2455     
4308.8750    52.0417      23.4317      -99999.0000  -99999.0000  23.7216      28.2529      490.1837     111.8280     
4309.0000    52.1487      23.2985      -99999.0000  -99999.0000  24.2528      28.2597      531.7108     111.4104     
4309.1250    51.8028      23.1525      -99999.0000  -99999.0000  22.2567      28.2603      574.1798     111.0245     
4309.2500    51.5051      23.0382      -99999.0000  -99999.0000  23.1669      28.2673      577.2384     110.6465     
4309.3750    51.3809      22.9744      -99999.0000  -99999.0000  22.5103      28.2995      538.2963     110.3632     
4309.5000    51.5171      22.9423      -99999.0000  -99999.0000  24.1029      28.3379      509.4011     110.2775     
4309.6250    51.7014      22.9353      -99999.0000  -99999.0000  26.1757      28.4018      486.6075     110.3891     
4309.7500    51.9243      22.9345      -99999.0000  -99999.0000  26.2266      28.4656      462.4741     110.9273     
4309.8750    52.1568      22.9720      -99999.0000  -99999.0000  23.8516      28.5295      436.0640     111.5680     
4310.0000    52.2158      23.0030      -99999.0000  -99999.0000  25.6968      28.5616      408.4567     112.3667     
4310.1250    51.9952      23.0466      -99999.0000  -99999.0000  27.2893      28.5053      382.2697     113.1969     
4310.2500    51.8614      23.1154      -99999.0000  -99999.0000  28.7048      28.3544      356.1052     114.2563     
4310.3750    51.8432      23.1717      -99999.0000  -99999.0000  28.2504      28.3233      333.2120     115.1813     
4310.5000    52.1337      23.2215      -99999.0000  -99999.0000  26.5071      28.3808      314.7886     116.0588     
4310.6250    52.4433      23.2715      -99999.0000  -99999.0000  24.9661      28.4446      290.4850     116.8021     
4310.7500    52.4251      23.3402      -99999.0000  -99999.0000  24.1074      28.4768      292.2112     117.3559     
4310.8750    52.2432      23.3776      -99999.0000  -99999.0000  25.2702      28.4017      290.4505     117.6490     
4311.0000    52.0517      23.4403      -99999.0000  -99999.0000  24.1588      28.3012      281.4873     117.5869     
4311.1250    51.9273      23.5154      -99999.0000  -99999.0000  25.9786      28.2197      312.2098     117.2168     
4311.2500    51.8899      23.5717      -99999.0000  -99999.0000  25.2967      28.2267      373.9381     116.6572     
