WELLNAME = well116
STDEP  =  3500.0000    
ENDEP  =  5129.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CGR, CNL, DEN, GR, K, PE, P_AC, R1, RT, RXO, SGR, SONPHI, SP, TH, U, VSH, VSH1

#DEPTH       AC           CAL          CGR          CNL          DEN          GR           K            PE           P_AC         R1           RT           RXO          SGR          SONPHI       SP           TH           U            VSH          VSH1         
5109.8750    47.4804      15.9252      -99999.0000  -99999.0000  -99999.0000  55.8691      -99999.0000  -99999.0000  44.5809      60.8079      2519.8452    10789.2891   -99999.0000  0.0000       208.8971     -99999.0000  -99999.0000  0.3276       32.7636      
5110.0000    47.3872      15.8192      -99999.0000  -99999.0000  -99999.0000  55.5598      -99999.0000  -99999.0000  44.3765      61.6403      2459.0161    10766.6982   -99999.0000  0.0000       209.4297     -99999.0000  -99999.0000  0.3254       32.5427      
5110.1250    47.4494      15.7633      -99999.0000  -99999.0000  -99999.0000  55.5295      -99999.0000  -99999.0000  44.5130      62.4715      2386.1772    10754.8721   -99999.0000  0.0000       209.9779     -99999.0000  -99999.0000  0.3252       32.5211      
5110.2500    47.2024      15.8342      -99999.0000  -99999.0000  -99999.0000  59.4282      -99999.0000  -99999.0000  43.9710      62.7454      2339.5471    10732.6953   -99999.0000  0.0000       210.5103     -99999.0000  -99999.0000  0.3531       35.3058      
5110.3750    48.3785      16.2098      -99999.0000  -99999.0000  -99999.0000  62.8960      -99999.0000  -99999.0000  46.5512      63.1453      2276.6411    10720.7295   -99999.0000  0.0000       211.0580     -99999.0000  -99999.0000  0.3778       37.7828      
5110.5000    49.6505      15.4697      -99999.0000  -99999.0000  -99999.0000  62.6122      -99999.0000  -99999.0000  49.3418      64.4836      2230.0374    10708.4355   -99999.0000  0.0000       211.6060     -99999.0000  -99999.0000  0.3758       37.5801      
5110.6250    50.9611      15.9971      -99999.0000  -99999.0000  -99999.0000  60.8834      -99999.0000  -99999.0000  52.2171      65.7462      2180.2832    10676.3975   -99999.0000  0.0000       212.1071     -99999.0000  -99999.0000  0.3635       36.3452      
5110.7500    49.9276      15.7129      -99999.0000  -99999.0000  -99999.0000  57.6839      -99999.0000  -99999.0000  49.9498      66.7302      2131.6226    10674.4404   -99999.0000  0.0000       212.5920     -99999.0000  -99999.0000  0.3406       34.0599      
5110.8750    49.2583      15.3785      -99999.0000  -99999.0000  -99999.0000  61.4814      -99999.0000  -99999.0000  48.4814      67.2320      2084.0481    10662.5391   -99999.0000  0.0000       212.9028     -99999.0000  -99999.0000  0.3677       36.7724      
5111.0000    48.5896      15.6012      -99999.0000  -99999.0000  -99999.0000  65.4059      -99999.0000  -99999.0000  47.0143      67.4549      2033.6599    10640.4707   -99999.0000  0.0000       212.6908     -99999.0000  -99999.0000  0.3958       39.5757      
5111.1250    49.5545      15.9256      -99999.0000  -99999.0000  -99999.0000  69.7104      -99999.0000  -99999.0000  49.1312      68.5653      2003.2500    10628.6895   -99999.0000  0.0000       212.1296     -99999.0000  -99999.0000  0.4265       42.6503      
5111.2500    50.2117      16.0735      -99999.0000  -99999.0000  -99999.0000  65.5733      -99999.0000  -99999.0000  50.5729      69.6498      1963.9951    10587.0283   -99999.0000  0.0000       211.5847     -99999.0000  -99999.0000  0.3970       39.6952      
5111.3750    49.8502      15.7126      -99999.0000  -99999.0000  -99999.0000  69.3195      -99999.0000  -99999.0000  49.7800      70.5832      1930.9622    10535.6123   -99999.0000  0.0000       211.0557     -99999.0000  -99999.0000  0.4237       42.3711      
5111.5000    50.3918      15.7087      -99999.0000  -99999.0000  -99999.0000  72.4582      -99999.0000  -99999.0000  50.9681      71.7945      1900.2260    10474.8379   -99999.0000  0.0000       210.4950     -99999.0000  -99999.0000  0.4461       44.6130      
5111.6250    50.2418      15.9059      -99999.0000  -99999.0000  -99999.0000  71.3619      -99999.0000  -99999.0000  50.6390      72.8797      1871.6932    10404.6309   -99999.0000  0.0000       209.8231     -99999.0000  -99999.0000  0.4383       43.8299      
5111.7500    49.4384      15.9521      -99999.0000  -99999.0000  -99999.0000  75.3888      -99999.0000  -99999.0000  48.8764      73.6098      1850.5491    10296.3525   -99999.0000  0.0000       209.0247     -99999.0000  -99999.0000  0.4671       46.7063      
5111.8750    52.0560      15.5672      -99999.0000  -99999.0000  -99999.0000  81.6706      -99999.0000  -99999.0000  54.6190      74.3653      1816.0073    10199.0273   -99999.0000  0.0000       208.8287     -99999.0000  -99999.0000  0.5119       51.1933      
5112.0000    55.2307      15.9420      -99999.0000  -99999.0000  -99999.0000  91.3493      -99999.0000  -99999.0000  61.5839      76.6984      1768.8690    10036.5957   -99999.0000  0.0000       209.2027     -99999.0000  -99999.0000  0.5811       58.1066      
5112.1250    58.9055      16.1404      -99999.0000  -99999.0000  -99999.0000  112.7149     -99999.0000  -99999.0000  69.6458      73.2142      1849.4634    9858.5820    -99999.0000  0.0000       209.2753     -99999.0000  -99999.0000  0.7337       73.3678      
5112.2500    62.5098      16.0339      -99999.0000  -99999.0000  -99999.0000  125.4866     -99999.0000  -99999.0000  77.5531      65.5786      859.2296     9208.1846    -99999.0000  0.0000       209.0628     -99999.0000  -99999.0000  0.8249       82.4904      
5112.3750    60.5658      15.9271      -99999.0000  -99999.0000  -99999.0000  116.1272     -99999.0000  -99999.0000  73.2882      57.7904      342.0087     124.3652     -99999.0000  0.0000       208.7401     -99999.0000  -99999.0000  0.7581       75.8051      
5112.5000    58.1288      15.8719      -99999.0000  -99999.0000  -99999.0000  107.0214     -99999.0000  -99999.0000  67.9418      52.9945      46.6356      55.3574      -99999.0000  0.0000       208.2897     -99999.0000  -99999.0000  0.6930       69.3010      
5112.6250    54.7309      15.8160      -99999.0000  -99999.0000  -99999.0000  114.4188     -99999.0000  -99999.0000  60.4873      52.5583      25.2476      39.5139      -99999.0000  0.0000       207.8714     -99999.0000  -99999.0000  -99999.0000  74.5849      
5112.7500    57.9634      15.8103      -99999.0000  -99999.0000  -99999.0000  127.5199     -99999.0000  -99999.0000  67.5790      52.3503      22.1334      30.3885      -99999.0000  0.0000       207.4378     -99999.0000  -99999.0000  -99999.0000  83.9428      
5112.8750    64.1560      15.8308      -99999.0000  -99999.0000  -99999.0000  138.4664     -99999.0000  -99999.0000  81.1646      51.1030      21.8014      28.6227      -99999.0000  0.0000       206.9244     -99999.0000  -99999.0000  -99999.0000  91.7617      
5113.0000    70.0989      15.8264      -99999.0000  -99999.0000  -99999.0000  155.7759     -99999.0000  -99999.0000  94.2023      48.3347      27.2376      33.1585      -99999.0000  0.0000       206.3954     -99999.0000  -99999.0000  -99999.0000  104.1256     
5113.1250    72.5629      15.8471      -99999.0000  -99999.0000  -99999.0000  148.3178     -99999.0000  -99999.0000  99.6079      44.0960      36.5616      44.3440      -99999.0000  0.0000       205.8346     -99999.0000  -99999.0000  -99999.0000  98.7984      
5113.2500    71.1648      15.8927      -99999.0000  -99999.0000  -99999.0000  140.5556     -99999.0000  -99999.0000  96.5406      39.2233      21.3465      53.5732      -99999.0000  0.0000       205.0202     -99999.0000  -99999.0000  -99999.0000  93.2540      
5113.3750    70.5334      15.9122      -99999.0000  -99999.0000  -99999.0000  140.8802     -99999.0000  -99999.0000  95.1555      34.3004      15.1442      27.2981      -99999.0000  0.0000       203.6669     -99999.0000  -99999.0000  -99999.0000  93.4859      
5113.5000    70.1532      15.9583      -99999.0000  -99999.0000  -99999.0000  138.1373     -99999.0000  -99999.0000  94.3214      29.6814      11.9711      18.5709      -99999.0000  0.0000       201.9021     -99999.0000  -99999.0000  -99999.0000  91.5266      
5113.6250    72.4056      16.0039      -99999.0000  -99999.0000  -99999.0000  142.9743     -99999.0000  -99999.0000  99.2627      26.4310      9.8682       14.2218      -99999.0000  0.0000       199.9156     -99999.0000  -99999.0000  -99999.0000  94.9816      
5113.7500    74.3317      16.0484      -99999.0000  -99999.0000  -99999.0000  139.9273     -99999.0000  -99999.0000  103.4883     24.1192      8.8633       12.0898      -99999.0000  0.0000       197.8812     -99999.0000  -99999.0000  -99999.0000  92.8052      
5113.8750    73.0674      16.0693      -99999.0000  -99999.0000  -99999.0000  141.9758     -99999.0000  -99999.0000  100.7147     21.8830      9.2412       15.6623      -99999.0000  0.0000       195.9260     -99999.0000  -99999.0000  -99999.0000  94.2684      
5114.0000    71.5147      16.0648      -99999.0000  -99999.0000  -99999.0000  135.2274     -99999.0000  -99999.0000  97.3082      20.2554      9.7801       13.5157      -99999.0000  0.0000       194.1927     -99999.0000  -99999.0000  -99999.0000  89.4481      
5114.1250    70.2880      16.1107      -99999.0000  -99999.0000  -99999.0000  127.8960     -99999.0000  -99999.0000  94.6171      18.9318      9.8147       12.7541      -99999.0000  0.0000       193.0457     -99999.0000  -99999.0000  -99999.0000  84.2114      
5114.2500    69.1383      16.1318      -99999.0000  -99999.0000  -99999.0000  122.4913     -99999.0000  -99999.0000  92.0949      17.9381      9.3748       12.5980      -99999.0000  0.0000       193.4989     -99999.0000  -99999.0000  -99999.0000  80.3510      
5114.3750    70.2187      16.2026      -99999.0000  -99999.0000  -99999.0000  120.2300     -99999.0000  -99999.0000  94.4651      17.8570      9.3729       11.8441      -99999.0000  0.0000       195.8693     -99999.0000  -99999.0000  -99999.0000  78.7357      
5114.5000    69.0694      16.2484      -99999.0000  -99999.0000  -99999.0000  119.0081     -99999.0000  -99999.0000  91.9436      17.7248      9.9472       12.4416      -99999.0000  0.0000       200.4895     -99999.0000  -99999.0000  -99999.0000  77.8629      
5114.6250    67.9586      16.2689      -99999.0000  -99999.0000  -99999.0000  124.5547     -99999.0000  -99999.0000  89.5068      17.5421      10.5963      13.2037      -99999.0000  0.0000       205.8861     -99999.0000  -99999.0000  -99999.0000  81.8248      
5114.7500    67.4623      16.0102      -99999.0000  -99999.0000  -99999.0000  128.3780     -99999.0000  -99999.0000  88.4181      17.1315      11.4677      13.9089      -99999.0000  0.0000       209.5399     -99999.0000  -99999.0000  -99999.0000  84.5557      
5114.8750    68.7351      15.7514      -99999.0000  -99999.0000  -99999.0000  129.0067     -99999.0000  -99999.0000  91.2103      16.1378      12.2388      14.7062      -99999.0000  0.0000       210.5319     -99999.0000  -99999.0000  -99999.0000  85.0048      
5115.0000    70.1996      15.8229      -99999.0000  -99999.0000  -99999.0000  125.6806     -99999.0000  -99999.0000  94.4232      16.3351      12.7250      15.2479      -99999.0000  0.0000       209.4323     -99999.0000  -99999.0000  -99999.0000  82.6290      
5115.1250    73.3177      15.9450      -99999.0000  -99999.0000  -99999.0000  127.4757     -99999.0000  -99999.0000  101.2637     16.4822      13.1570      14.8937      -99999.0000  0.0000       207.9525     -99999.0000  -99999.0000  -99999.0000  83.9112      
5115.2500    78.9342      16.0162      -99999.0000  -99999.0000  -99999.0000  131.0196     -99999.0000  -99999.0000  113.5855     16.6286      13.6797      15.5869      -99999.0000  0.0000       206.3775     -99999.0000  -99999.0000  -99999.0000  86.4426      
5115.3750    72.2681      16.0361      -99999.0000  -99999.0000  -99999.0000  133.7529     -99999.0000  -99999.0000  98.9610      16.8010      14.0781      15.0836      -99999.0000  0.0000       204.6757     -99999.0000  -99999.0000  -99999.0000  88.3949      
5115.5000    71.7915      15.9296      -99999.0000  -99999.0000  -99999.0000  132.2775     -99999.0000  -99999.0000  97.9156      16.7456      13.4218      15.4505      -99999.0000  0.0000       202.9104     -99999.0000  -99999.0000  -99999.0000  87.3411      
5115.6250    71.2956      15.7727      -99999.0000  -99999.0000  -99999.0000  127.8361     -99999.0000  -99999.0000  96.8276      16.2330      12.8678      14.0858      -99999.0000  0.0000       201.1294     -99999.0000  -99999.0000  -99999.0000  84.1686      
5115.7500    71.2232      15.7926      -99999.0000  -99999.0000  -99999.0000  131.8730     -99999.0000  -99999.0000  96.6687      15.8730      12.3943      13.2053      -99999.0000  0.0000       199.5391     -99999.0000  -99999.0000  -99999.0000  87.0522      
5115.8750    71.9378      15.9652      -99999.0000  -99999.0000  -99999.0000  129.8519     -99999.0000  -99999.0000  98.2365      15.6398      11.9720      12.8388      -99999.0000  0.0000       198.3764     -99999.0000  -99999.0000  -99999.0000  85.6085      
5116.0000    73.2698      16.0619      -99999.0000  -99999.0000  -99999.0000  132.1307     -99999.0000  -99999.0000  101.1586     15.5330      11.6286      12.5058      -99999.0000  0.0000       197.5302     -99999.0000  -99999.0000  -99999.0000  87.2362      
5116.1250    72.2150      16.2090      -99999.0000  -99999.0000  -99999.0000  131.8723     -99999.0000  -99999.0000  98.8447      15.5281      11.3057      12.2154      -99999.0000  0.0000       196.6999     -99999.0000  -99999.0000  -99999.0000  87.0517      
5116.2500    70.7771      16.3303      -99999.0000  -99999.0000  -99999.0000  133.6164     -99999.0000  -99999.0000  95.6901      15.5983      10.9402      11.9539      -99999.0000  0.0000       195.6638     -99999.0000  -99999.0000  -99999.0000  88.2974      
5116.3750    69.8197      16.4276      -99999.0000  -99999.0000  -99999.0000  132.2171     -99999.0000  -99999.0000  93.5897      15.7202      11.2909      11.7199      -99999.0000  0.0000       194.1998     -99999.0000  -99999.0000  -99999.0000  87.2979      
5116.5000    70.4387      16.3970      -99999.0000  -99999.0000  -99999.0000  137.3586     -99999.0000  -99999.0000  94.9478      15.8668      11.7175      11.8827      -99999.0000  0.0000       192.4822     -99999.0000  -99999.0000  -99999.0000  90.9704      
5116.6250    69.6352      16.1634      -99999.0000  -99999.0000  -99999.0000  140.8773     -99999.0000  -99999.0000  93.1850      16.0650      12.1714      12.2059      -99999.0000  0.0000       190.5269     -99999.0000  -99999.0000  -99999.0000  93.4838      
5116.7500    70.4659      16.0324      -99999.0000  -99999.0000  -99999.0000  137.7540     -99999.0000  -99999.0000  95.0073      16.2881      12.5029      12.5378      -99999.0000  0.0000       188.2708     -99999.0000  -99999.0000  -99999.0000  91.2529      
5116.8750    69.5661      15.9002      -99999.0000  -99999.0000  -99999.0000  135.1633     -99999.0000  -99999.0000  93.0333      16.4098      12.9151      12.8429      -99999.0000  0.0000       185.5871     -99999.0000  -99999.0000  -99999.0000  89.4024      
5117.0000    69.2817      15.8698      -99999.0000  -99999.0000  -99999.0000  138.7076     -99999.0000  -99999.0000  92.4095      16.3283      13.2666      13.2294      -99999.0000  0.0000       182.6177     -99999.0000  -99999.0000  -99999.0000  91.9340      
