WELLNAME = well123
STDEP  =  3500.0000    
ENDEP  =  4513.9375    
LEVEL  =  0.1250       
CURNAMES  AC, CAL, CNL, GR, P_AC, R1, RT, RXO, SONPHI, VSH, VSH1

#DEPTH       AC           CAL          CNL          GR           P_AC         R1           RT           RXO          SONPHI       VSH          VSH1         
4379.1250    48.2698      16.4065      -0.1905      26.8318      48.9191      55.0976      10105.1738   10012.5410   0.0319       0.1202       12.0227      
4379.2500    48.2454      16.4724      -0.2065      26.3890      48.8864      55.3513      10106.7266   10014.0137   0.0317       0.1171       11.7064      
4379.3750    48.2433      16.5390      -0.2225      27.1395      48.8835      55.6681      10084.8223   10038.4629   0.0316       0.1224       12.2425      
4379.5000    48.1961      16.6044      -0.2241      26.8473      48.8203      55.9853      10040.0762   10063.0664   0.0312       0.1203       12.0338      
4379.6250    48.2168      16.6708      -0.2103      26.8527      48.8479      55.8601      10018.3418   10018.3418   0.0314       0.1204       12.0376      
4379.7500    48.3737      16.6722      -0.1966      27.1550      49.0585      55.6086      9973.5957    10019.5137   0.0329       0.1225       12.2536      
4379.8750    48.5309      16.6745      -0.1978      29.9922      49.2694      55.5466      9975.0586    10021.1367   0.0343       0.1428       14.2802      
4380.0000    48.4836      16.6777      -0.1989      29.6995      49.2060      55.6742      9930.9414    10022.8916   0.0339       0.1407       14.0711      
4380.1250    48.1181      16.6793      -0.1853      28.8111      48.7155      56.1184      9932.0352    10047.3682   0.0304       0.1344       13.4365      
4380.2500    47.8665      16.6826      -0.1720      26.5802      48.3780      56.1822      9933.5625    10071.6943   0.0281       0.1184       11.8430      
4380.3750    48.1139      16.6842      -0.1732      24.7969      48.7099      55.8675      9934.9473    10073.3975   0.0304       0.1057       10.5692      
4380.5000    48.4302      16.6858      -0.1745      24.2055      49.1344      54.5417      9936.7656    10074.7969   0.0334       0.1015       10.1468      
4380.6250    48.7237      16.6890      -0.1608      26.8954      49.5281      53.5951      9983.9063    10076.1250   0.0361       0.1207       12.0681      
4380.7500    48.8354      16.6906      -0.1320      28.2406      49.6780      52.8380      9985.4404    10077.5293   0.0372       0.1303       13.0290      
4380.8750    48.8335      16.7577      -0.1035      27.2026      49.6754      53.5975      10009.7500   10125.7090   0.0372       0.1229       12.2875      
4381.0000    48.9225      16.7586      -0.0748      28.1022      49.7948      54.7361      10034.0615   10127.0430   0.0380       0.1293       12.9302      
4381.1250    48.7386      16.7613      -0.0313      27.5114      49.5481      55.8119      10082.0332   10081.9609   0.0363       0.1251       12.5081      
4381.2500    48.3730      16.7632      0.0570       27.5167      49.0576      56.5079      10106.6484   10083.2852   0.0329       0.1251       12.5119      
4381.3750    48.2122      16.7021      0.2198       27.2245      48.8419      57.3306      10154.6729   10084.6963   0.0313       0.1230       12.3032      
4381.5000    48.7100      16.7040      0.3972       27.3778      49.5098      58.2165      9905.7344    9640.1895    0.0360       0.1241       12.4127      
4381.6250    49.0717      16.6429      0.4853       29.4705      49.9950      59.4183      5158.4551    5286.0674    0.0394       0.1391       13.9075      
4381.7500    49.2743      16.5830      0.5288       31.2640      50.2668      59.3563      3831.7634    3753.6680    0.0412       0.1519       15.1885      
4381.8750    48.9540      16.5846      0.5277       33.2065      49.8372      58.8523      2714.8354    2959.8018    0.0383       0.1658       16.5761      
4382.0000    49.0884      16.5864      0.5266       35.4478      50.0174      58.6634      1914.8486    2313.0947    0.0395       0.1818       18.1770      
4382.1250    49.7000      16.5245      0.4954       36.1995      50.8381      58.2226      1677.4036    1961.5425    0.0452       0.1871       18.7139      
4382.2500    50.4250      16.5272      0.4944       36.3529      51.8109      58.7290      1378.2925    1778.0637    0.0517       0.1882       18.8235      
4382.3750    50.6276      16.5298      0.5377       38.7432      52.0827      58.8566      989.0496     1456.8448    0.0536       0.2053       20.5309      
4382.5000    50.3075      16.5316      0.5662       35.7674      51.6532      57.5308      754.1926     1047.3928    0.0507       0.1841       18.4053      
4382.6250    50.7598      16.5337      0.5951       34.2822      52.2602      56.3946      750.8770     932.4745     0.0547       0.1734       17.3444      
4382.7500    50.4173      16.4738      0.5788       31.6039      51.8006      55.9535      625.2529     877.2245     0.0517       0.1543       15.4314      
4382.8750    50.4380      16.4756      0.5627       29.0757      51.8284      55.3860      502.0612     658.0189     0.0519       0.1363       13.6255      
4383.0000    49.7772      16.4138      0.4570       28.7824      50.9417      54.3762      464.0400     572.2627     0.0459       0.1342       13.4160      
4383.1250    49.4118      16.4159      0.3663       28.4891      50.4514      53.5560      543.3151     655.0220     0.0425       0.1321       13.2065      
4383.2500    49.2733      16.4187      0.3205       27.0038      50.2656      53.0517      626.3777     783.5010     0.0412       0.1215       12.1456      
4383.3750    49.4305      16.4205      0.2596       25.5190      50.4765      53.2422      703.6310     853.1858     0.0427       0.1109       11.0850      
4383.5000    49.7241      16.4226      0.2136       26.4182      50.8705      53.4961      976.2473     1062.7723    0.0454       0.1173       11.7273      
4383.6250    49.8585      16.4253      0.2123       28.9582      51.0507      53.7501      1395.1963    1614.2859    0.0466       0.1354       13.5416      
4383.7500    49.5612      16.4272      0.2409       31.4972      50.6518      53.1194      1266.4241    1650.2354    0.0439       0.1536       15.3551      
4383.8750    49.5365      16.4299      0.2994       34.0367      50.6187      52.8047      1154.3804    1433.5884    0.0437       0.1717       17.1691      
4384.0000    49.8299      16.4320      0.3728       37.3216      51.0124      53.1851      1067.2909    1325.7339    0.0463       0.1952       19.5154      
4384.1250    49.6235      16.4336      0.4610       40.6060      50.7354      53.5654      1097.4485    1286.4761    0.0000       0.2186       21.8614      
4384.2500    49.2123      16.3721      0.4895       43.5928      50.1837      53.9464      1273.8387    1319.7234    0.0000       0.2399       23.9949      
4384.3750    48.8471      16.4392      0.5331       39.1266      49.6937      54.1366      1722.2581    1457.6516    0.0373       0.2080       20.8047      
4384.5000    48.5500      16.4410      0.5314       36.1511      49.2951      54.3274      2321.6523    1816.0137    0.0345       0.1868       18.6794      
4384.6250    48.6387      16.4428      0.5304       35.1114      49.4141      54.0758      3050.1670    2707.6394    0.0353       0.1794       17.9367      
4384.7500    49.0456      16.4454      0.5146       36.9056      49.9601      53.9507      3373.6101    3104.7896    0.0391       0.1922       19.2183      
4384.8750    49.2484      16.4481      0.4536       34.5264      50.2322      54.2684      3850.9395    3296.9595    0.0410       0.1752       17.5188      
4385.0000    48.8602      16.3864      0.4224       32.4447      49.7113      54.4586      4989.1719    3827.2798    0.0374       0.1603       16.0319      
4385.1250    48.4948      16.3891      0.3611       32.7482      49.2209      54.8390      6238.8223    4900.1592    0.0340       0.1625       16.2487      
4385.2500    48.9244      16.3907      0.3305       31.1127      49.7975      55.1565      6925.9482    6725.0435    0.0380       0.1508       15.0805      
4385.3750    49.3314      16.3923      0.2693       30.9690      50.3435      55.3469      6601.4771    6481.6567    0.0418       0.1498       14.9778      
4385.5000    49.5565      16.3951      0.2386       32.3160      50.6456      55.3482      5817.6445    5700.5781    0.0438       0.1594       15.9400      
4385.6250    49.5548      16.3970      0.1774       32.6195      50.6433      55.2865      5079.9727    5091.3086    0.0438       0.1616       16.1568      
4385.7500    49.1210      16.3995      0.1467       35.1592      50.0612      55.2245      4343.1567    4589.4453    0.0398       0.1797       17.9709      
4385.8750    49.0284      16.4665      0.0556       37.1027      49.9370      55.0362      3853.8921    4071.7871    0.0390       0.1936       19.3590      
4386.0000    49.3899      16.4682      0.0247       34.7228      50.4220      54.9739      3456.9504    3678.9229    0.0423       0.1766       17.6591      
4386.1250    49.7968      16.5334      0.0089       34.4300      50.9679      54.9116      3233.4707    3340.7319    0.0460       0.1745       17.4500      
4386.2500    50.0223      16.5359      -0.0222      35.9267      51.2705      54.8497      3804.0403    3606.6436    0.0481       0.1852       18.5191      
4386.3750    49.6113      16.6018      -0.0534      34.2911      50.7190      54.8512      4148.3691    4111.3730    0.0443       0.1735       17.3508      
4386.5000    49.2231      16.6041      -0.0843      31.0167      50.1983      54.8521      4265.6455    4305.1426    0.0408       0.1501       15.0119      
4386.6250    48.9712      16.6067      -0.0706      27.5925      49.8603      55.2956      4859.6621    4835.2964    0.0384       0.1257       12.5661      
4386.7500    48.8330      16.6090      -0.0570      29.3869      49.6748      55.7392      7463.6963    6732.9883    0.0372       0.1385       13.8478      
4386.8750    48.9901      16.6106      -0.0285      28.6468      49.8856      56.0564      9849.4023    9480.9434    0.0386       0.1332       13.3192      
4387.0000    49.1473      16.6138      0.0151       29.9945      50.0965      55.6784      9896.6387    9828.1484    0.0401       0.1428       14.2818      
4387.1250    48.6225      16.6161      0.0735       31.1920      49.3924      55.1741      9920.6055    9829.7295    0.0352       0.1514       15.1371      
4387.2500    48.5071      16.5548      0.1614       32.9869      49.2375      54.6698      9967.9668    9831.0273    0.0341       0.1642       16.4192      
4387.3750    48.8004      16.4926      0.2201       34.4821      49.6311      54.3551      9969.4277    9832.5391    0.0368       0.1749       17.4872      
4387.5000    49.1617      16.4951      0.2786       32.2512      50.1158      54.6723      9970.7383    9856.6211    0.0402       0.1589       15.8937      
4387.6250    49.3648      16.4340      0.3668       33.0025      50.3883      55.2422      9995.1621    9880.6348    0.0421       0.1643       16.4304      
